reading_date,district,temp_c,rainfall_mm,humidity_percent
2026-06-14,Muzaffarnagar,26.47,55.49,71.33
2026-06-14,Patiala,27.63,0.0,69.5
2026-06-14,Saharanpur,17.1,5.0,46.0
2026-06-14,Sirsa,25.62,102.73,72.0
2026-06-15,Agra,25.48,94.64,56.5
2026-06-15,Ambala,24.3,13.1,68.5
2026-06-15,Amritsar,28.04,46.88,56.75
2026-06-15,Bareilly,26.52,201.71,56.8
2026-06-15,Bathinda,31.9,52.3,76.0
2026-06-15,Fatehabad,27.83,117.87,61.0
2026-06-15,Ferozepur,19.76,109.06,48.5
2026-06-15,Hisar,24.3,0.3,85.0
2026-06-15,Jalandhar,31.54,72.8,71.0
2026-06-15,Karnal,22.95,0.0,34.0
2026-06-15,Kurukshetra,27.88,197.28,54.0
2026-06-15,Ludhiana,29.17,42.3,59.0
2026-06-15,Meerut,26.77,24.38,60.0
2026-06-15,Moga,19.97,90.49,81.0
2026-06-15,Muzaffarnagar,26.3,40.0,88.0
2026-06-15,Patiala,39.9,15.4,
2026-06-15,Saharanpur,29.0,34.5,74.0
2026-06-15,Sirsa,29.43,6.3,41.33
2026-06-16,Agra,30.5,46.18,88.0
2026-06-16,Ambala,28.9,126.12,50.5
2026-06-16,Amritsar,32.78,99.5,48.25
2026-06-16,Bareilly,29.3,56.8,46.0
2026-06-16,Bathinda,20.45,80.1,51.5
2026-06-16,Fatehabad,29.7,41.62,78.67
2026-06-16,Hisar,38.5,15.24,30.0
2026-06-16,Jalandhar,36.1,3.6,46.0
2026-06-16,Karnal,24.12,81.13,56.6
2026-06-16,Kurukshetra,25.8,29.3,78.0
2026-06-16,Ludhiana,19.92,67.34,64.67
2026-06-16,Meerut,28.73,30.5,37.33
2026-06-16,Moga,31.4,64.5,43.5
2026-06-16,Muzaffarnagar,35.3,32.2,
2026-06-16,Patiala,33.88,81.0,61.75
2026-06-16,Saharanpur,31.12,68.7,61.25
2026-06-16,Sirsa,18.95,24.2,
2026-06-17,Agra,19.1,0.0,
2026-06-17,Ambala,32.3,20.5,59.0
2026-06-17,Bareilly,28.57,0.51,60.0
2026-06-17,Bathinda,22.25,35.05,65.0
2026-06-17,Fatehabad,31.3,109.48,68.5
2026-06-17,Ferozepur,26.0,74.85,46.67
2026-06-17,Hisar,26.9,40.4,
2026-06-17,Jalandhar,29.4,70.12,70.75
2026-06-17,Karnal,24.93,99.72,66.0
2026-06-17,Kurukshetra,28.08,102.93,84.0
2026-06-17,Ludhiana,30.22,9.14,36.25
2026-06-17,Meerut,29.23,173.62,55.67
2026-06-17,Moga,29.53,68.4,54.0
2026-06-17,Muzaffarnagar,23.8,57.65,64.5
2026-06-17,Patiala,25.1,43.3,69.0
2026-06-17,Saharanpur,28.07,17.8,63.33
2026-06-18,Agra,27.61,114.8,69.14
2026-06-18,Ambala,29.17,76.96,74.33
2026-06-18,Amritsar,23.38,169.71,76.25
2026-06-18,Bareilly,32.77,67.0,44.33
2026-06-18,Bathinda,24.2,29.0,85.0
2026-06-18,Fatehabad,21.75,56.5,64.25
2026-06-18,Ferozepur,24.4,165.44,72.33
2026-06-18,Hisar,27.95,25.6,90.0
2026-06-18,Jalandhar,36.3,6.7,69.0
2026-06-18,Karnal,20.2,17.1,50.0
2026-06-18,Kurukshetra,29.1,44.8,73.5
2026-06-18,Ludhiana,27.33,94.0,66.0
2026-06-18,Moga,26.06,101.5,59.5
2026-06-18,Muzaffarnagar,23.7,0.0,63.0
2026-06-18,Patiala,17.3,69.7,32.0
2026-06-18,Saharanpur,17.88,76.17,39.0
2026-06-18,Sirsa,23.9,97.7,44.0
2026-06-19,Agra,32.6,43.68,69.0
2026-06-19,Ambala,31.45,64.75,80.5
2026-06-19,Amritsar,25.63,94.81,70.67
2026-06-19,Bareilly,28.55,51.1,44.5
2026-06-19,Bathinda,27.77,118.78,52.0
2026-06-19,Fatehabad,28.95,87.0,70.0
2026-06-19,Ferozepur,22.5,110.12,67.6
2026-06-19,Hisar,24.66,163.84,73.4
2026-06-19,Jalandhar,37.5,0.0,54.0
2026-06-19,Karnal,23.4,8.38,37.0
2026-06-19,Kurukshetra,26.32,99.76,80.0
2026-06-19,Ludhiana,32.4,41.79,58.5
2026-06-19,Meerut,33.5,35.2,32.0
2026-06-19,Moga,23.98,130.69,58.2
2026-06-19,Muzaffarnagar,28.85,25.91,84.0
2026-06-19,Patiala,22.63,85.72,40.0
2026-06-19,Saharanpur,27.68,117.79,74.5
2026-06-19,Sirsa,24.77,69.3,75.67
2026-06-20,Agra,26.92,118.12,76.0
2026-06-20,Ambala,37.5,44.9,62.0
2026-06-20,Bareilly,27.77,50.1,62.0
2026-06-20,Ferozepur,28.12,135.3,47.5
2026-06-20,Hisar,26.72,57.6,57.33
2026-06-20,Jalandhar,25.1,89.42,59.4
2026-06-20,Karnal,22.7,0.0,87.0
2026-06-20,Kurukshetra,33.6,24.7,46.0
2026-06-20,Ludhiana,26.12,50.66,66.25
2026-06-20,Meerut,26.3,61.1,41.67
2026-06-20,Moga,28.0,12.89,58.0
2026-06-20,Saharanpur,21.5,8.4,93.0
2026-06-20,Sirsa,29.8,46.9,
2026-06-21,Agra,33.57,68.71,52.33
2026-06-21,Ambala,28.66,87.72,72.5
2026-06-21,Amritsar,23.88,112.59,60.17
2026-06-21,Bareilly,28.75,50.0,36.0
2026-06-21,Bathinda,33.12,88.98,62.75
2026-06-21,Fatehabad,31.55,45.8,55.5
2026-06-21,Ferozepur,21.6,34.78,76.0
2026-06-21,Jalandhar,22.95,110.2,48.0
2026-06-21,Karnal,24.3,101.8,84.5
2026-06-21,Kurukshetra,26.74,136.69,53.25
2026-06-21,Ludhiana,24.8,30.9,
2026-06-21,Meerut,26.15,92.8,53.75
2026-06-21,Moga,29.43,64.03,58.67
2026-06-21,Muzaffarnagar,25.4,20.83,57.0
2026-06-21,Saharanpur,28.5,5.08,41.0
2026-06-21,Sirsa,22.05,50.6,41.0
2026-06-22,Agra,25.33,143.26,54.0
2026-06-22,Ambala,31.43,36.87,68.0
2026-06-22,Amritsar,26.58,59.45,50.75
2026-06-22,Bareilly,28.6,42.2,74.5
2026-06-22,Bathinda,35.0,52.9,78.0
2026-06-22,Fatehabad,24.0,32.7,54.0
2026-06-22,Ferozepur,25.58,67.78,81.0
2026-06-22,Hisar,24.5,38.16,85.25
2026-06-22,Jalandhar,21.57,70.5,62.33
2026-06-22,Karnal,24.4,20.83,52.0
2026-06-22,Kurukshetra,21.22,84.8,57.33
2026-06-22,Ludhiana,29.28,105.94,68.25
2026-06-22,Meerut,21.23,33.4,68.0
2026-06-22,Moga,18.03,28.87,53.5
2026-06-22,Muzaffarnagar,24.27,94.11,65.33
2026-06-22,Patiala,23.58,20.5,73.5
2026-06-22,Saharanpur,27.82,100.61,85.67
2026-06-22,Sirsa,35.1,0.0,36.0
2026-06-23,Agra,25.45,65.39,67.0
2026-06-23,Ambala,24.3,1.3,30.0
2026-06-23,Amritsar,33.8,59.0,64.67
2026-06-23,Bareilly,30.45,100.4,51.5
2026-06-23,Bathinda,31.38,131.61,58.25
2026-06-23,Fatehabad,27.93,103.42,65.0
2026-06-23,Ferozepur,31.4,76.28,71.5
2026-06-23,Hisar,25.28,47.1,76.67
2026-06-23,Jalandhar,29.75,56.13,61.5
2026-06-23,Karnal,26.9,56.9,47.5
2026-06-23,Kurukshetra,23.0,16.9,83.0
2026-06-23,Ludhiana,27.0,13.72,47.0
2026-06-23,Meerut,28.05,27.69,61.5
2026-06-23,Moga,28.42,82.44,63.67
2026-06-23,Muzaffarnagar,31.0,44.78,58.5
2026-06-23,Saharanpur,27.08,155.9,59.8
2026-06-23,Sirsa,16.4,0.7,81.0
2026-06-24,Agra,23.7,1.8,34.0
2026-06-24,Ambala,34.8,3.2,85.0
2026-06-24,Amritsar,25.3,14.4,86.0
2026-06-24,Bareilly,29.9,36.83,43.0
2026-06-24,Bathinda,23.1,80.85,67.33
2026-06-24,Fatehabad,35.5,78.81,67.0
2026-06-24,Ferozepur,26.05,45.72,42.0
2026-06-24,Hisar,26.15,49.1,54.5
2026-06-24,Jalandhar,29.74,138.84,54.5
2026-06-24,Karnal,33.22,102.58,68.33
2026-06-24,Kurukshetra,28.12,93.3,55.75
2026-06-24,Ludhiana,26.13,138.37,58.33
2026-06-24,Meerut,24.92,44.64,67.0
2026-06-24,Moga,30.23,90.82,56.67
2026-06-24,Muzaffarnagar,38.7,9.4,
2026-06-24,Sirsa,28.07,29.4,79.33
2026-06-25,Agra,35.2,29.7,30.0
2026-06-25,Ambala,26.9,15.5,67.0
2026-06-25,Amritsar,27.8,111.89,64.33
2026-06-25,Bareilly,24.4,100.62,80.67
2026-06-25,Bathinda,33.65,49.41,57.0
2026-06-25,Fatehabad,27.75,61.17,54.33
2026-06-25,Ferozepur,32.16,177.19,48.6
2026-06-25,Hisar,33.92,90.88,58.4
2026-06-25,Jalandhar,26.15,34.5,78.5
2026-06-25,Karnal,20.7,45.9,
2026-06-25,Kurukshetra,27.4,84.08,86.75
2026-06-25,Ludhiana,32.6,29.7,48.0
2026-06-25,Meerut,25.52,113.12,58.25
2026-06-25,Moga,28.98,62.35,81.75
2026-06-25,Muzaffarnagar,23.35,91.81,57.0
2026-06-25,Patiala,28.98,108.91,81.0
2026-06-25,Saharanpur,26.58,71.8,57.5
2026-06-26,Agra,21.3,26.5,
2026-06-26,Ambala,26.4,53.99,85.5
2026-06-26,Amritsar,19.83,72.3,69.0
2026-06-26,Bareilly,18.1,25.5,42.0
2026-06-26,Bathinda,21.27,87.9,72.0
2026-06-26,Fatehabad,21.73,47.49,62.5
2026-06-26,Ferozepur,28.84,108.28,53.2
2026-06-26,Hisar,30.8,25.55,57.0
2026-06-26,Jalandhar,34.95,74.64,54.0
2026-06-26,Karnal,26.7,36.4,77.0
2026-06-26,Kurukshetra,15.3,30.23,85.0
2026-06-26,Ludhiana,21.97,55.89,74.0
2026-06-26,Meerut,24.45,33.6,68.67
2026-06-26,Moga,34.57,67.46,78.33
2026-06-26,Muzaffarnagar,28.7,33.4,72.0
2026-06-26,Patiala,32.35,47.1,83.0
2026-06-26,Saharanpur,20.7,27.18,
2026-06-26,Sirsa,29.6,10.41,48.0
2026-06-27,Agra,27.05,49.02,49.5
2026-06-27,Ambala,23.04,35.61,64.2
2026-06-27,Amritsar,25.0,102.08,62.25
2026-06-27,Bareilly,24.75,73.8,87.5
2026-06-27,Bathinda,27.8,157.7,64.57
2026-06-27,Fatehabad,35.95,28.96,66.0
2026-06-27,Ferozepur,23.15,57.0,41.5
2026-06-27,Hisar,24.07,79.1,72.67
2026-06-27,Jalandhar,25.26,114.02,77.4
2026-06-27,Karnal,31.1,42.03,65.0
2026-06-27,Kurukshetra,36.12,79.94,57.25
2026-06-27,Ludhiana,35.85,0.0,42.0
2026-06-27,Meerut,31.17,92.07,40.5
2026-06-27,Moga,28.07,55.4,78.0
2026-06-27,Muzaffarnagar,35.25,62.0,63.0
2026-06-27,Patiala,36.2,0.0,74.0
2026-06-27,Saharanpur,28.05,64.33,39.5
2026-06-28,Agra,25.1,35.05,51.0
2026-06-28,Ambala,26.33,55.3,55.33
2026-06-28,Amritsar,31.03,87.9,84.67
2026-06-28,Bareilly,34.6,52.61,47.0
2026-06-28,Fatehabad,24.23,85.2,80.67
2026-06-28,Ferozepur,35.1,27.7,44.0
2026-06-28,Hisar,23.8,33.8,86.0
2026-06-28,Jalandhar,24.97,64.1,73.67
2026-06-28,Karnal,29.07,68.07,59.0
2026-06-28,Kurukshetra,31.45,57.01,40.0
2026-06-28,Ludhiana,29.0,31.24,68.0
2026-06-28,Meerut,30.1,74.3,55.33
2026-06-28,Moga,20.25,90.3,65.0
2026-06-28,Patiala,32.6,45.1,
2026-06-28,Saharanpur,24.66,149.13,65.8
2026-06-29,Agra,31.86,105.46,59.25
2026-06-29,Ambala,24.7,0.3,46.0
2026-06-29,Amritsar,31.12,55.5,63.33
2026-06-29,Bareilly,24.67,94.61,53.0
2026-06-29,Bathinda,26.58,64.01,39.0
2026-06-29,Fatehabad,31.08,20.8,78.6
2026-06-29,Ferozepur,34.0,24.6,56.67
2026-06-29,Hisar,26.4,113.01,74.33
2026-06-29,Jalandhar,29.88,87.27,57.5
2026-06-29,Karnal,31.8,102.3,57.5
2026-06-29,Kurukshetra,36.4,14.22,37.0
2026-06-29,Ludhiana,18.37,66.6,54.67
2026-06-29,Meerut,27.8,43.2,50.0
2026-06-29,Moga,33.5,0.0,49.0
2026-06-29,Muzaffarnagar,22.2,60.8,53.33
2026-06-29,Patiala,19.7,97.6,55.75
2026-06-29,Saharanpur,35.05,77.6,94.0
2026-06-29,Sirsa,36.3,52.4,61.5
2026-06-30,Ambala,31.95,26.2,55.5
2026-06-30,Amritsar,33.83,6.7,84.67
2026-06-30,Bareilly,32.8,70.54,49.75
2026-06-30,Bathinda,22.08,68.8,67.67
2026-06-30,Fatehabad,32.53,66.89,65.0
2026-06-30,Ferozepur,17.2,6.6,55.0
2026-06-30,Hisar,26.37,37.7,56.33
2026-06-30,Jalandhar,21.3,13.2,65.0
2026-06-30,Karnal,28.15,84.47,61.75
2026-06-30,Kurukshetra,24.25,0.0,85.0
2026-06-30,Ludhiana,27.3,99.17,57.33
2026-06-30,Meerut,28.32,131.85,75.5
2026-06-30,Moga,22.18,153.9,71.0
2026-06-30,Muzaffarnagar,29.8,80.1,55.33
2026-06-30,Patiala,34.5,13.97,60.0
2026-06-30,Saharanpur,33.9,41.9,65.5
2026-06-30,Sirsa,23.85,37.92,49.5
2026-07-01,Agra,34.9,44.7,66.5
2026-07-01,Ambala,36.45,26.0,42.5
2026-07-01,Amritsar,20.6,76.4,58.5
2026-07-01,Bareilly,25.63,86.7,85.33
2026-07-01,Bathinda,21.45,56.41,53.5
2026-07-01,Fatehabad,32.75,58.2,69.0
2026-07-01,Ferozepur,26.0,54.73,85.5
2026-07-01,Hisar,25.52,121.6,67.0
2026-07-01,Jalandhar,29.2,42.93,45.0
2026-07-01,Karnal,40.0,16.5,78.0
2026-07-01,Kurukshetra,33.95,59.13,53.0
2026-07-01,Ludhiana,23.53,10.7,35.0
2026-07-01,Meerut,28.93,106.1,42.25
2026-07-01,Moga,26.17,29.82,52.67
2026-07-01,Saharanpur,21.93,57.09,78.0
2026-07-01,Sirsa,25.2,43.0,83.5
2026-07-02,Agra,26.0,164.33,50.8
2026-07-02,Bareilly,30.6,151.25,70.8
2026-07-02,Bathinda,18.5,0.0,
2026-07-02,Fatehabad,36.4,0.0,74.0
2026-07-02,Ferozepur,27.7,49.7,74.0
2026-07-02,Jalandhar,32.84,52.9,58.8
2026-07-02,Karnal,35.9,20.79,55.5
2026-07-02,Kurukshetra,27.54,156.18,57.14
2026-07-02,Ludhiana,30.7,108.0,56.0
2026-07-02,Meerut,30.5,122.8,55.0
2026-07-02,Moga,21.0,7.9,82.0
2026-07-02,Muzaffarnagar,26.4,19.56,50.0
2026-07-02,Patiala,30.38,59.88,61.0
2026-07-02,Saharanpur,17.7,25.65,
2026-07-02,Sirsa,27.9,62.6,54.0
2026-07-03,Agra,24.5,58.8,64.0
2026-07-03,Ambala,20.85,0.0,45.0
2026-07-03,Amritsar,28.72,107.62,87.0
2026-07-03,Bareilly,21.5,53.8,54.0
2026-07-03,Bathinda,25.8,22.8,62.0
2026-07-03,Fatehabad,23.0,148.3,77.67
2026-07-03,Ferozepur,24.03,104.18,63.0
2026-07-03,Hisar,34.6,42.7,93.0
2026-07-03,Jalandhar,22.62,173.64,69.5
2026-07-03,Karnal,27.37,45.96,55.0
2026-07-03,Kurukshetra,29.0,146.0,57.0
2026-07-03,Ludhiana,26.1,75.14,65.5
2026-07-03,Meerut,25.2,13.3,66.0
2026-07-03,Moga,21.98,99.9,63.25
2026-07-03,Muzaffarnagar,36.2,35.7,59.0
2026-07-03,Patiala,22.4,96.77,58.33
2026-07-03,Saharanpur,24.05,45.3,49.5
2026-07-03,Sirsa,18.83,33.4,34.0
2026-07-04,Agra,29.58,70.9,72.6
2026-07-04,Ambala,20.33,50.9,69.5
2026-07-04,Amritsar,25.2,9.4,49.5
2026-07-04,Bareilly,29.7,90.27,54.4
2026-07-04,Bathinda,29.5,43.37,68.33
2026-07-04,Ferozepur,27.1,77.22,56.0
2026-07-04,Hisar,32.1,96.29,59.0
2026-07-04,Jalandhar,31.0,99.11,44.33
2026-07-04,Karnal,28.8,52.26,77.8
2026-07-04,Kurukshetra,29.8,157.57,63.17
2026-07-04,Ludhiana,28.72,34.09,56.75
2026-07-04,Meerut,25.84,134.64,79.5
2026-07-04,Moga,25.5,40.0,63.0
2026-07-04,Muzaffarnagar,32.2,48.9,45.0
2026-07-04,Patiala,23.25,54.5,60.5
2026-07-04,Saharanpur,36.7,3.6,32.0
2026-07-04,Sirsa,23.0,5.1,84.0
2026-07-05,Agra,31.52,127.89,64.67
2026-07-05,Ambala,23.43,63.5,68.0
2026-07-05,Amritsar,24.1,44.01,51.5
2026-07-05,Bareilly,27.17,98.37,35.5
2026-07-05,Bathinda,22.15,96.7,62.67
2026-07-05,Fatehabad,27.65,87.8,61.25
2026-07-05,Ferozepur,36.4,31.8,74.0
2026-07-05,Hisar,29.2,15.3,92.0
2026-07-05,Jalandhar,19.13,157.9,57.5
2026-07-05,Karnal,26.5,42.4,70.67
2026-07-05,Kurukshetra,39.33,34.9,70.33
2026-07-05,Meerut,29.0,88.87,56.4
2026-07-05,Moga,21.83,47.27,62.33
2026-07-05,Muzaffarnagar,36.8,70.5,60.5
2026-07-05,Patiala,27.4,36.32,37.0
2026-07-05,Saharanpur,28.7,81.18,31.0
2026-07-05,Sirsa,35.6,29.4,85.0
2026-07-06,Agra,18.3,8.2,67.0
2026-07-06,Ambala,32.8,0.0,70.0
2026-07-06,Amritsar,34.1,25.65,71.0
2026-07-06,Bareilly,22.4,88.1,60.75
2026-07-06,Bathinda,33.0,58.2,57.0
2026-07-06,Fatehabad,23.05,19.0,79.5
2026-07-06,Ferozepur,22.33,51.9,71.0
2026-07-06,Hisar,30.27,25.88,67.0
2026-07-06,Jalandhar,33.03,57.9,78.0
2026-07-06,Karnal,19.67,38.02,55.33
2026-07-06,Kurukshetra,32.18,86.28,46.5
2026-07-06,Ludhiana,29.87,83.82,72.0
2026-07-06,Meerut,28.8,40.2,85.0
2026-07-06,Moga,29.3,32.31,55.25
2026-07-06,Muzaffarnagar,37.0,47.8,
2026-07-06,Patiala,26.8,25.0,41.0
2026-07-06,Saharanpur,36.3,35.31,78.0
2026-07-07,Agra,30.1,7.7,38.0
2026-07-07,Ambala,22.62,53.51,45.75
2026-07-07,Amritsar,24.95,54.56,63.67
2026-07-07,Bareilly,27.77,215.26,55.33
2026-07-07,Bathinda,21.5,70.22,80.0
2026-07-07,Fatehabad,24.45,23.61,54.5
2026-07-07,Hisar,22.2,7.2,69.0
2026-07-07,Jalandhar,22.5,80.9,50.33
2026-07-07,Karnal,30.14,111.8,65.17
2026-07-07,Kurukshetra,30.8,34.3,51.0
2026-07-07,Ludhiana,28.73,164.53,71.33
2026-07-07,Meerut,31.43,14.48,61.0
2026-07-07,Moga,27.9,39.56,65.5
2026-07-07,Muzaffarnagar,19.1,5.2,83.0
2026-07-07,Patiala,27.4,19.4,37.0
2026-07-07,Saharanpur,29.2,28.8,55.0
2026-07-07,Sirsa,20.4,16.7,63.0
2026-07-08,Agra,27.52,112.3,55.0
2026-07-08,Ambala,31.9,0.0,87.0
2026-07-08,Amritsar,25.65,74.8,72.0
2026-07-08,Bareilly,25.0,54.93,51.33
2026-07-08,Bathinda,32.13,44.1,71.33
2026-07-08,Fatehabad,26.15,58.28,39.0
2026-07-08,Ferozepur,28.17,131.48,55.0
2026-07-08,Hisar,21.76,196.29,47.8
2026-07-08,Jalandhar,32.57,45.2,51.33
2026-07-08,Karnal,29.45,105.4,48.5
2026-07-08,Kurukshetra,24.5,10.3,79.0
2026-07-08,Ludhiana,28.03,126.81,53.43
2026-07-08,Meerut,19.05,55.7,34.0
2026-07-08,Moga,34.33,65.2,46.67
2026-07-08,Muzaffarnagar,31.32,157.53,69.4
2026-07-08,Patiala,23.42,122.19,65.4
2026-07-08,Saharanpur,25.28,161.54,51.67
2026-07-09,Agra,29.32,116.38,63.5
2026-07-09,Ambala,27.0,17.9,86.5
2026-07-09,Amritsar,30.03,25.65,78.5
2026-07-09,Bareilly,20.7,16.5,52.0
2026-07-09,Bathinda,23.78,46.0,77.5
2026-07-09,Fatehabad,15.1,24.13,43.0
2026-07-09,Ferozepur,26.9,47.5,70.25
2026-07-09,Jalandhar,28.66,112.1,55.8
2026-07-09,Karnal,21.7,116.18,63.75
2026-07-09,Kurukshetra,30.68,73.63,64.5
2026-07-09,Ludhiana,22.4,0.0,32.0
2026-07-09,Meerut,23.04,79.98,58.2
2026-07-09,Moga,25.45,53.0,61.0
2026-07-09,Muzaffarnagar,19.9,0.0,83.0
2026-07-09,Patiala,29.55,80.11,78.0
2026-07-09,Saharanpur,31.73,72.41,53.67
2026-07-09,Sirsa,33.85,36.1,56.5
2026-07-10,Agra,27.3,83.3,68.0
2026-07-10,Ambala,30.54,201.99,67.0
2026-07-10,Amritsar,28.07,84.62,56.6
2026-07-10,Bareilly,26.2,28.7,60.5
2026-07-10,Bathinda,25.0,49.0,84.0
2026-07-10,Fatehabad,19.8,27.6,65.0
2026-07-10,Ferozepur,23.63,32.82,56.33
2026-07-10,Jalandhar,29.3,121.04,72.67
2026-07-10,Karnal,26.74,76.49,50.75
2026-07-10,Kurukshetra,24.45,103.5,56.25
2026-07-10,Ludhiana,31.1,38.5,74.5
2026-07-10,Meerut,28.32,112.72,62.75
2026-07-10,Moga,23.3,26.5,47.0
2026-07-10,Patiala,23.4,74.6,69.0
2026-07-10,Saharanpur,34.25,12.3,34.0
2026-07-10,Sirsa,25.6,49.3,86.0
2026-07-11,Agra,23.1,21.12,47.0
2026-07-11,Ambala,28.45,10.7,68.5
2026-07-11,Amritsar,33.32,89.1,62.5
2026-07-11,Bathinda,16.0,0.0,86.0
2026-07-11,Fatehabad,25.65,28.69,61.0
2026-07-11,Ferozepur,27.5,101.8,51.14
2026-07-11,Hisar,32.2,9.2,67.0
2026-07-11,Jalandhar,38.8,17.02,
2026-07-11,Karnal,32.28,217.15,52.5
2026-07-11,Kurukshetra,27.69,90.61,65.67
2026-07-11,Meerut,16.2,0.0,40.0
2026-07-11,Muzaffarnagar,20.0,85.12,57.0
2026-07-11,Patiala,24.9,49.67,64.0
2026-07-11,Saharanpur,28.8,43.18,
2026-07-11,Sirsa,30.5,49.5,67.0
2026-07-12,Agra,29.32,48.7,62.33
2026-07-12,Ambala,25.35,103.6,72.5
2026-07-12,Amritsar,22.04,47.5,67.0
2026-07-12,Bareilly,24.2,35.5,33.0
2026-07-12,Bathinda,39.1,0.0,46.0
2026-07-12,Fatehabad,28.5,17.3,70.0
2026-07-12,Ferozepur,31.0,69.32,66.5
2026-07-12,Hisar,24.65,96.1,58.83
2026-07-12,Karnal,25.42,98.78,69.0
2026-07-12,Kurukshetra,20.8,32.3,90.0
2026-07-12,Ludhiana,34.38,165.5,56.67
2026-07-12,Meerut,21.9,29.1,32.0
2026-07-12,Moga,33.7,59.1,61.33
2026-07-12,Muzaffarnagar,31.13,72.8,67.0
2026-07-12,Patiala,33.17,51.69,77.0
2026-07-12,Saharanpur,27.95,28.7,74.0
2026-07-12,Sirsa,24.65,63.6,49.5
2026-07-13,Agra,28.15,103.05,78.67
2026-07-13,Ambala,28.65,0.0,71.0
2026-07-13,Amritsar,35.83,25.42,67.67
2026-07-13,Bareilly,27.02,109.3,51.0
2026-07-13,Ferozepur,26.97,50.39,61.33
2026-07-13,Hisar,30.4,2.29,48.5
2026-07-13,Jalandhar,26.27,33.39,70.5
2026-07-13,Karnal,34.27,142.44,68.6
2026-07-13,Ludhiana,28.2,116.26,55.0
2026-07-13,Meerut,26.23,67.51,55.33
2026-07-13,Moga,28.34,128.91,51.2
2026-07-13,Patiala,25.52,62.41,58.5
2026-07-13,Saharanpur,22.0,14.99,
2026-07-13,Sirsa,36.3,8.13,33.0
2026-07-14,Agra,36.4,13.4,66.0
2026-07-14,Ambala,25.53,71.58,95.0
2026-07-14,Bareilly,28.92,146.0,63.0
2026-07-14,Bathinda,33.32,112.81,64.6
2026-07-14,Fatehabad,19.87,36.32,43.0
2026-07-14,Ferozepur,26.4,33.6,64.0
2026-07-14,Hisar,29.05,12.0,49.5
2026-07-14,Jalandhar,22.67,84.58,89.33
2026-07-14,Karnal,32.33,54.94,55.5
2026-07-14,Kurukshetra,28.72,64.91,66.4
2026-07-14,Ludhiana,29.27,9.2,47.33
2026-07-14,Meerut,39.5,16.76,86.0
2026-07-14,Moga,23.62,103.4,50.75
2026-07-14,Muzaffarnagar,30.3,32.6,65.0
2026-07-14,Patiala,31.85,57.03,40.5
2026-07-14,Sirsa,26.05,42.2,57.5
2026-07-15,Agra,22.12,107.29,34.0
2026-07-15,Ambala,28.33,35.74,55.33
2026-07-15,Amritsar,24.27,35.0,67.5
2026-07-15,Bareilly,34.4,49.8,43.5
2026-07-15,Bathinda,23.3,26.6,54.0
2026-07-15,Fatehabad,27.28,22.86,67.67
2026-07-15,Hisar,30.5,41.0,
2026-07-15,Jalandhar,31.95,67.13,57.0
2026-07-15,Karnal,21.0,8.1,46.0
2026-07-15,Kurukshetra,36.3,98.9,59.33
2026-07-15,Ludhiana,24.4,28.3,48.0
2026-07-15,Meerut,31.05,19.4,70.33
2026-07-15,Moga,25.35,56.7,47.5
2026-07-15,Muzaffarnagar,31.4,0.0,49.0
2026-07-15,Patiala,28.0,29.8,41.0
2026-07-15,Saharanpur,24.1,88.5,44.5
2026-07-16,Agra,26.95,0.0,53.0
2026-07-16,Ambala,28.05,48.7,48.5
2026-07-16,Amritsar,33.2,6.8,36.0
2026-07-16,Bareilly,22.5,47.25,81.0
2026-07-16,Bathinda,38.4,16.2,38.0
2026-07-16,Fatehabad,20.9,47.9,31.0
2026-07-16,Ferozepur,23.27,131.07,68.17
2026-07-16,Jalandhar,20.72,12.1,64.75
2026-07-16,Karnal,27.48,92.22,53.6
2026-07-16,Kurukshetra,26.78,25.89,72.5
2026-07-16,Meerut,27.23,78.94,67.33
2026-07-16,Moga,26.0,43.18,31.0
2026-07-16,Muzaffarnagar,29.37,209.13,55.5
2026-07-16,Patiala,28.12,202.68,64.67
2026-07-16,Saharanpur,26.8,99.52,46.5
2026-07-16,Sirsa,26.4,0.0,82.0
2026-07-17,Agra,23.9,90.26,52.0
2026-07-17,Ambala,29.93,155.56,64.6
2026-07-17,Amritsar,32.97,65.53,55.0
2026-07-17,Bareilly,23.63,56.38,66.17
2026-07-17,Bathinda,29.65,16.9,62.5
2026-07-17,Fatehabad,21.4,151.4,62.5
2026-07-17,Ferozepur,19.6,47.7,60.67
2026-07-17,Hisar,19.15,18.58,66.5
2026-07-17,Jalandhar,21.8,20.5,65.0
2026-07-17,Karnal,18.65,172.39,72.0
2026-07-17,Kurukshetra,27.75,69.88,61.25
2026-07-17,Meerut,21.65,87.1,64.0
2026-07-17,Moga,28.82,80.06,67.33
2026-07-17,Muzaffarnagar,28.05,9.91,66.0
2026-07-17,Patiala,24.05,77.29,94.0
2026-07-17,Saharanpur,24.0,12.7,51.0
2026-07-17,Sirsa,24.13,96.0,64.0
2026-07-18,Agra,19.7,4.8,72.0
2026-07-18,Ambala,36.17,63.5,72.67
2026-07-18,Amritsar,28.47,94.4,41.33
2026-07-18,Bareilly,28.27,70.03,73.67
2026-07-18,Bathinda,22.13,51.6,61.0
2026-07-18,Fatehabad,29.5,90.68,58.17
2026-07-18,Ferozepur,22.7,22.3,39.5
2026-07-18,Hisar,39.9,36.0,52.0
2026-07-18,Jalandhar,25.95,46.01,63.5
