arrival_id,arrival_date,mandi_id,crop,variety,arrival_quintal,was_negative_qty,farmer_count
ARR0013806,2026-03-04,MANDI022,Wheat,Pusa-1121,0.31,False,101.0
ARR0023829,2026-03-04,MANDI022,Cotton,Hybrid,213.21,False,35.0
ARR0010788,2026-03-04,MANDI022,Sugarcane,HD-2967,244.61,False,78.0
ARR0012162,2026-03-04,MANDI023,Mustard,PBW-343,486.7,False,77.0
ARR0011521,2026-03-04,MANDI024,Mustard,Pusa-1121,7.98,False,56.0
ARR0022062,2026-03-04,MANDI026,Mustard,PBW-343,94.16,False,39.0
ARR0020912,2026-03-04,MANDI026,Sugarcane,HD-2967,35.39,False,56.0
ARR0022009,2026-03-04,MANDI026,Mustard,HD-2967,296.91,False,
ARR0010935,2026-03-04,MANDI027,Maize,Local,7.6,False,11.0
ARR0008417,2026-03-04,MANDI028,Sugarcane,PBW-343,242.93,False,40.0
ARR0021512,2026-03-04,MANDI029,Mustard,,0.32,False,59.0
ARR0001491,2026-03-04,MANDI029,Paddy,Pusa-1121,68.02,False,84.0
ARR0006023,2026-03-04,MANDI029,Rice,PBW-343,262.26,False,
,2026-03-04,MANDI030,Cotton,Hybrid,7.41,False,79.0
ARR0020425,2026-03-04,MANDI030,Sugarcane,Hybrid,403.15,False,
ARR0016729,2026-03-04,MANDI030,Wheat,Hybrid,266.3,False,84.0
ARR0018623,2026-03-04,MANDI030,Cotton,Local,346.15,False,11.0
ARR0005374,2026-03-04,MANDI030,Wheat,Premium,68.49,False,5.0
ARR0014190,2026-03-04,MANDI031,Cotton,Local,116.86,False,107.0
ARR0023028,2026-03-04,MANDI032,Sugarcane,Local,334.19,False,118.0
ARR0018648,2026-03-04,MANDI032,Mustard,Pusa-1121,8.71,False,20.0
ARR0001285,2026-03-04,MANDI033,Mustard,Local,272.06,False,108.0
ARR0015588,2026-03-04,MANDI034,Mustard,PBW-343,375.2,False,94.0
ARR0017645,2026-03-04,MANDI035,Paddy,Premium,327.03,False,
ARR0023658,2026-03-04,MANDI035,Cotton,Local,133.94,False,115.0
ARR0013437,2026-03-04,MANDI035,Mustard,Local,153.87,False,49.0
ARR0018015,2026-03-04,MANDI036,Sugarcane,HD-2967,167.12,False,27.0
ARR0000819,2026-03-04,MANDI036,Cotton,Local,183.8,False,42.0
ARR0010418,2026-03-04,MANDI036,Maize,Pusa-1121,3.57,True,69.0
ARR0010026,2026-03-04,MANDI037,Paddy,Pusa-1121,107.97,False,
ARR0023273,2026-03-04,MANDI038,Mustard,Premium,110.76,False,97.0
ARR0011360,2026-03-04,MANDI039,Cotton,PBW-343,249.39,False,92.0
ARR0003326,2026-03-04,MANDI039,Maize,Pusa-1121,4.54,True,93.0
ARR0002109,2026-03-04,MANDI041,Rice,Premium,190.77,False,61.0
ARR0023855,2026-03-04,MANDI042,Paddy,HD-2967,450.29,False,143.0
ARR0004342,2026-03-04,MANDI042,Wheat,PBW-343,65.45,False,98.0
ARR0012678,2026-03-04,MANDI043,Maize,PBW-343,283.14,False,127.0
ARR0017413,2026-03-04,MANDI043,Wheat,Local,64.16,False,
ARR0014066,2026-03-04,MANDI044,Maize,Hybrid,53.67,False,
ARR0024477,2026-03-04,MANDI044,Paddy,Premium,14.11,False,83.0
ARR0007626,2026-03-04,MANDI044,Maize,Pusa-1121,394.19,False,73.0
ARR0012883,2026-03-04,MANDI045,Cotton,Hybrid,477.3,True,127.0
ARR0007115,2026-03-04,MANDI046,Wheat,HD-2967,476.11,False,
ARR0001578,2026-03-04,MANDI047,Sugarcane,Premium,9.77,False,99.0
ARR0006328,2026-03-04,MANDI048,Sugarcane,PBW-343,34.5,False,
ARR0023204,2026-03-04,MANDI050,Cotton,Premium,22.37,False,
ARR0012149,2026-03-04,MANDI051,Cotton,Premium,221.87,False,89.0
ARR0020781,2026-03-04,MANDI051,Paddy,Premium,239.78,False,58.0
ARR0006675,2026-03-04,MANDI052,Mustard,HD-2967,449.07,False,24.0
ARR0006098,2026-03-04,MANDI052,Rice,Pusa-1121,57.73,False,
ARR0015438,2026-03-04,MANDI052,Cotton,Local,224.13,False,12.0
ARR0023278,2026-03-04,MANDI053,Cotton,,160.27,False,79.0
ARR0003004,2026-03-04,MANDI053,Sugarcane,Pusa-1121,482.85,False,
ARR0008435,2026-03-04,MANDI053,Mustard,Premium,490.43,False,135.0
ARR0024078,2026-03-04,MANDI053,Cotton,Local,28.72,False,84.0
ARR0010184,2026-03-04,MANDI054,Sugarcane,HD-2967,496.3,False,79.0
ARR0016359,2026-03-04,MANDI055,Wheat,Pusa-1121,157.69,False,73.0
ARR0005827,2026-03-04,MANDI056,Cotton,,351.23,False,66.0
ARR0010646,2026-03-04,MANDI056,Mustard,Hybrid,5.87,False,78.0
ARR0008803,2026-03-04,MANDI056,Cotton,Local,92.59,False,
ARR0003533,2026-03-04,MANDI057,Maize,Premium,482.07,False,134.0
ARR0003754,2026-03-05,MANDI001,Paddy,HD-2967,445.25,False,91.0
ARR0020134,2026-03-05,MANDI003,Sugarcane,Premium,189.2,False,42.0
ARR0024903,2026-03-05,MANDI003,Sugarcane,Premium,388.48,False,61.0
ARR0009411,2026-03-05,MANDI004,Maize,HD-2967,143.33,False,20.0
ARR0007051,2026-03-05,MANDI004,Rice,HD-2967,279.19,False,74.0
ARR0011850,2026-03-05,MANDI004,Mustard,Pusa-1121,104.07,False,150.0
ARR0008441,2026-03-05,MANDI005,Sugarcane,Local,431.73,False,97.0
ARR0013090,2026-03-05,MANDI006,Cotton,HD-2967,239.73,False,139.0
ARR0001061,2026-03-05,MANDI006,Cotton,Premium,110.0,False,
ARR0001866,2026-03-05,MANDI009,Maize,HD-2967,52.72,False,118.0
ARR0008533,2026-03-05,MANDI009,Cotton,,388.74,False,58.0
ARR0005014,2026-03-05,MANDI009,Wheat,PBW-343,373.81,False,58.0
ARR0002769,2026-03-05,MANDI010,Maize,Premium,496.76,False,120.0
ARR0021134,2026-03-05,MANDI011,Rice,Premium,471.84,False,19.0
ARR0013822,2026-03-05,MANDI011,Mustard,HD-2967,370.03,False,
ARR0000191,2026-03-05,MANDI011,Rice,Pusa-1121,262.84,False,115.0
ARR0003200,2026-03-05,MANDI012,Wheat,HD-2967,238.65,False,105.0
ARR0014735,2026-03-05,MANDI014,Wheat,Premium,433.67,False,114.0
ARR0012542,2026-03-05,MANDI014,Wheat,Premium,8.51,False,43.0
ARR0000267,2026-03-05,MANDI015,Maize,,376.99,False,62.0
ARR0021668,2026-03-05,MANDI015,Mustard,PBW-343,396.87,True,30.0
ARR0011219,2026-03-05,MANDI019,Sugarcane,Pusa-1121,161.36,False,143.0
ARR0015822,2026-03-05,MANDI019,Mustard,PBW-343,1.76,False,6.0
ARR0015641,2026-03-05,MANDI021,Maize,,366.25,False,48.0
ARR0005762,2026-03-05,MANDI021,Mustard,HD-2967,41.67,False,11.0
ARR0003654,2026-03-05,MANDI021,Sugarcane,HD-2967,371.5,False,75.0
ARR0011693,2026-03-05,MANDI022,Maize,PBW-343,332.89,False,76.0
,2026-03-05,MANDI023,Sugarcane,HD-2967,4.55,True,
ARR0007673,2026-03-05,MANDI024,Sugarcane,,231.74,False,32.0
ARR0016550,2026-03-05,MANDI024,Wheat,Premium,141.1,False,90.0
ARR0021576,2026-03-05,MANDI024,Maize,Pusa-1121,50.33,False,52.0
ARR0015501,2026-03-05,MANDI025,Maize,PBW-343,299.49,False,102.0
ARR0005739,2026-03-05,MANDI025,Wheat,HD-2967,6.69,False,44.0
ARR0016056,2026-03-05,MANDI026,Mustard,,425.63,False,16.0
ARR0008539,2026-03-05,MANDI026,Wheat,Pusa-1121,305.56,False,106.0
ARR0004937,2026-03-05,MANDI026,Rice,Premium,426.27,False,49.0
ARR0004937,2026-03-05,MANDI026,Rice,Premium,426.27,False,49.0
ARR0024591,2026-03-05,MANDI027,Wheat,Local,286.0,False,7.0
ARR0020556,2026-03-05,MANDI028,Mustard,PBW-343,92.39,True,60.0
ARR0011200,2026-03-05,MANDI029,Wheat,Premium,319.91,False,65.0
ARR0022985,2026-03-05,MANDI029,Cotton,Premium,149.04,False,
ARR0018018,2026-03-05,MANDI029,Rice,PBW-343,298.95,False,89.0
ARR0019272,2026-03-05,MANDI030,Sugarcane,Local,0.83,False,104.0
ARR0022935,2026-03-05,MANDI031,Maize,Local,237.27,False,73.0
ARR0008140,2026-03-05,MANDI032,Cotton,Pusa-1121,215.95,False,127.0
ARR0020596,2026-03-05,MANDI033,Wheat,PBW-343,0.1,False,82.0
ARR0023812,2026-03-05,MANDI034,Sugarcane,Pusa-1121,251.24,False,27.0
ARR0015695,2026-03-05,MANDI035,Maize,Premium,315.68,False,56.0
ARR0015695,2026-03-05,MANDI035,Maize,Premium,315.68,False,56.0
ARR0011029,2026-03-05,MANDI038,Sugarcane,,431.78,False,142.0
ARR0016676,2026-03-05,MANDI038,Maize,HD-2967,58.66,False,138.0
ARR0022375,2026-03-05,MANDI039,Paddy,Pusa-1121,294.7,False,45.0
ARR0018467,2026-03-05,MANDI039,Wheat,Pusa-1121,200.84,False,37.0
ARR0000782,2026-03-05,MANDI039,Rice,Local,410.57,False,40.0
ARR0022229,2026-03-05,MANDI040,Paddy,,48.96,False,59.0
ARR0003404,2026-03-05,MANDI041,Mustard,PBW-343,164.71,False,82.0
ARR0023082,2026-03-05,MANDI041,Sugarcane,,444.41,False,142.0
ARR0014201,2026-03-05,MANDI042,Rice,,140.18,False,48.0
ARR0003830,2026-03-05,MANDI042,Cotton,Premium,145.86,False,6.0
ARR0011432,2026-03-05,MANDI042,Cotton,Premium,320.56,False,
ARR0023461,2026-03-05,MANDI042,Mustard,,140.48,False,134.0
ARR0003433,2026-03-05,MANDI044,Paddy,Premium,410.21,False,74.0
ARR0001374,2026-03-05,MANDI046,Mustard,PBW-343,2.04,False,
ARR0023561,2026-03-05,MANDI046,Maize,Premium,85.22,False,66.0
ARR0021435,2026-03-05,MANDI047,Wheat,Hybrid,467.93,False,
ARR0001651,2026-03-05,MANDI048,Rice,Pusa-1121,3.41,False,123.0
ARR0017943,2026-03-05,MANDI048,Sugarcane,Local,355.22,False,57.0
ARR0020613,2026-03-05,MANDI048,Mustard,Premium,311.0,False,61.0
ARR0008585,2026-03-05,MANDI051,Cotton,,436.23,False,51.0
ARR0022409,2026-03-05,MANDI051,Maize,PBW-343,390.2,False,142.0
ARR0011218,2026-03-05,MANDI052,Sugarcane,,0.93,False,122.0
ARR0017720,2026-03-05,MANDI052,Mustard,Pusa-1121,305.99,False,30.0
ARR0018066,2026-03-05,MANDI053,Mustard,Hybrid,5.53,False,
ARR0003825,2026-03-05,MANDI054,Mustard,,316.04,False,108.0
ARR0000516,2026-03-05,MANDI054,Maize,Local,69.53,False,144.0
ARR0018643,2026-03-05,MANDI054,Mustard,Pusa-1121,84.2,False,81.0
ARR0016003,2026-03-05,MANDI054,Mustard,Premium,7.7,False,50.0
ARR0012481,2026-03-06,MANDI001,Maize,Hybrid,156.94,False,
ARR0001249,2026-03-06,MANDI001,Wheat,Local,81.51,False,90.0
ARR0004153,2026-03-06,MANDI002,Mustard,Hybrid,3.07,False,52.0
ARR0000514,2026-03-06,MANDI002,Rice,Hybrid,358.79,False,15.0
ARR0002653,2026-03-06,MANDI002,Wheat,Premium,442.6,False,46.0
ARR0006200,2026-03-06,MANDI002,Maize,HD-2967,193.94,False,11.0
ARR0007313,2026-03-06,MANDI002,Sugarcane,Local,55.07,False,17.0
ARR0021331,2026-03-06,MANDI002,Wheat,Pusa-1121,266.59,False,17.0
ARR0018737,2026-03-06,MANDI003,Paddy,Premium,444.18,False,59.0
ARR0023092,2026-03-06,MANDI003,Maize,Premium,77.83,False,95.0
ARR0014091,2026-03-06,MANDI003,Cotton,PBW-343,204.96,False,
ARR0022780,2026-03-06,MANDI004,Mustard,,251.17,False,130.0
ARR0001771,2026-03-06,MANDI004,Mustard,,366.16,False,20.0
ARR0005940,2026-03-06,MANDI004,Rice,Pusa-1121,393.05,False,100.0
ARR0015565,2026-03-06,MANDI005,Maize,PBW-343,8.34,False,72.0
ARR0017491,2026-03-06,MANDI005,Sugarcane,,491.32,False,100.0
ARR0005440,2026-03-06,MANDI005,Wheat,Pusa-1121,147.57,False,
ARR0013627,2026-03-06,MANDI006,Sugarcane,Local,242.67,False,117.0
ARR0011001,2026-03-06,MANDI006,Sugarcane,HD-2967,353.64,False,14.0
ARR0019172,2026-03-06,MANDI006,Sugarcane,HD-2967,274.15,False,6.0
ARR0016986,2026-03-06,MANDI007,Cotton,,90.47,False,41.0
ARR0013513,2026-03-06,MANDI008,Wheat,Hybrid,186.5,False,149.0
ARR0009308,2026-03-06,MANDI008,Rice,Local,404.09,False,22.0
ARR0015736,2026-03-06,MANDI008,Wheat,HD-2967,392.63,False,39.0
ARR0000282,2026-03-06,MANDI008,Cotton,Premium,19.37,False,14.0
ARR0020123,2026-03-06,MANDI009,Rice,Hybrid,322.94,False,
ARR0011000,2026-03-06,MANDI009,Maize,Premium,230.07,False,
,2026-03-06,MANDI009,Cotton,,102.42,False,91.0
ARR0022378,2026-03-06,MANDI009,Mustard,,99.18,False,91.0
ARR0006914,2026-03-06,MANDI011,Wheat,Local,157.74,False,
ARR0011770,2026-03-06,MANDI012,Mustard,PBW-343,8.13,False,68.0
ARR0001244,2026-03-06,MANDI012,Cotton,HD-2967,71.86,False,81.0
ARR0000018,2026-03-06,MANDI015,Cotton,Pusa-1121,460.58,True,123.0
ARR0021776,2026-03-06,MANDI015,Rice,HD-2967,4.81,True,45.0
ARR0003228,2026-03-06,MANDI015,Mustard,Local,6.56,False,149.0
ARR0012145,2026-03-06,MANDI015,Rice,Pusa-1121,178.88,False,87.0
ARR0016136,2026-03-06,MANDI016,Paddy,PBW-343,224.45,False,97.0
ARR0022904,2026-03-06,MANDI017,Rice,Pusa-1121,8.08,False,
ARR0022137,2026-03-06,MANDI017,Maize,Hybrid,202.8,False,72.0
ARR0013607,2026-03-06,MANDI018,Maize,Hybrid,305.3,False,
ARR0011194,2026-03-06,MANDI020,Wheat,HD-2967,378.52,False,116.0
ARR0010273,2026-03-06,MANDI021,Mustard,,200.26,False,11.0
ARR0013811,2026-03-06,MANDI021,Wheat,HD-2967,491.87,False,96.0
ARR0010941,2026-03-06,MANDI021,Cotton,HD-2967,124.44,False,5.0
ARR0001074,2026-03-06,MANDI022,Mustard,Premium,430.88,False,
ARR0002212,2026-03-06,MANDI023,Cotton,HD-2967,136.09,False,20.0
ARR0005897,2026-03-06,MANDI023,Sugarcane,Pusa-1121,2.31,False,12.0
ARR0019696,2026-03-06,MANDI023,Mustard,HD-2967,195.29,False,35.0
ARR0014485,2026-03-06,MANDI023,Paddy,HD-2967,308.97,False,
ARR0007318,2026-03-06,MANDI024,Rice,Hybrid,74.36,False,
ARR0017709,2026-03-06,MANDI024,Sugarcane,HD-2967,133.67,False,148.0
ARR0016683,2026-03-06,MANDI024,Mustard,,74.33,True,66.0
ARR0021363,2026-03-06,MANDI025,Maize,Premium,432.5,False,
ARR0003671,2026-03-06,MANDI025,Maize,Pusa-1121,228.7,False,62.0
ARR0022843,2026-03-06,MANDI025,Mustard,PBW-343,301.54,False,50.0
ARR0018717,2026-03-06,MANDI026,Paddy,Pusa-1121,3.11,False,98.0
ARR0013057,2026-03-06,MANDI027,Rice,Premium,340.08,False,27.0
ARR0014476,2026-03-06,MANDI028,Sugarcane,Pusa-1121,125.29,False,145.0
ARR0003291,2026-03-06,MANDI029,Cotton,Local,381.49,False,108.0
ARR0014436,2026-03-06,MANDI029,Sugarcane,HD-2967,44.91,False,148.0
ARR0013681,2026-03-06,MANDI029,Rice,PBW-343,439.23,False,8.0
ARR0003659,2026-03-06,MANDI030,Sugarcane,PBW-343,131.34,False,125.0
ARR0022458,2026-03-06,MANDI030,Maize,Hybrid,2.29,False,5.0
ARR0006879,2026-03-06,MANDI031,Maize,Premium,341.15,False,26.0
ARR0006879,2026-03-06,MANDI031,Maize,Premium,341.15,False,26.0
ARR0004846,2026-03-06,MANDI032,Mustard,Pusa-1121,178.19,False,
ARR0001845,2026-03-06,MANDI032,Wheat,Premium,453.02,False,13.0
ARR0005293,2026-03-06,MANDI032,Maize,PBW-343,362.84,False,19.0
ARR0023361,2026-03-06,MANDI032,Rice,HD-2967,220.47,False,58.0
ARR0023361,2026-03-06,MANDI032,Rice,HD-2967,220.47,False,58.0
ARR0018345,2026-03-06,MANDI033,Mustard,Pusa-1121,119.99,False,28.0
ARR0014456,2026-03-06,MANDI034,Mustard,Hybrid,326.12,False,105.0
ARR0003595,2026-03-06,MANDI035,Cotton,Local,400.82,False,
ARR0020346,2026-03-06,MANDI035,Mustard,HD-2967,418.44,False,28.0
ARR0014010,2026-03-06,MANDI036,Wheat,PBW-343,257.59,False,65.0
ARR0016145,2026-03-06,MANDI038,Rice,HD-2967,281.4,False,45.0
ARR0015491,2026-03-06,MANDI038,Wheat,,82.05,False,124.0
ARR0003091,2026-03-06,MANDI038,Cotton,Premium,398.45,False,45.0
ARR0008682,2026-03-06,MANDI038,Wheat,,105.09,False,81.0
ARR0018071,2026-03-06,MANDI038,Mustard,PBW-343,190.88,False,14.0
ARR0007001,2026-03-06,MANDI040,Wheat,Local,136.79,False,23.0
ARR0012564,2026-03-06,MANDI040,Maize,Hybrid,362.47,False,86.0
ARR0019177,2026-03-06,MANDI041,Maize,Pusa-1121,266.95,False,26.0
ARR0003078,2026-03-06,MANDI042,Mustard,Hybrid,161.44,False,78.0
ARR0011245,2026-03-06,MANDI042,Maize,,21.55,False,105.0
ARR0003078,2026-03-06,MANDI042,Mustard,Hybrid,161.44,False,78.0
ARR0002582,2026-03-06,MANDI042,Rice,Local,40.45,False,47.0
ARR0017629,2026-03-06,MANDI043,Cotton,,381.44,False,
ARR0022095,2026-03-06,MANDI046,Sugarcane,,2.14,False,69.0
ARR0006413,2026-03-06,MANDI046,Sugarcane,Pusa-1121,291.51,False,14.0
ARR0020022,2026-03-06,MANDI046,Paddy,Pusa-1121,412.85,False,67.0
ARR0014233,2026-03-06,MANDI047,Mustard,Hybrid,0.54,False,24.0
ARR0001315,2026-03-06,MANDI048,Mustard,Local,7.05,False,
ARR0017044,2026-03-06,MANDI048,Wheat,Premium,118.51,False,114.0
ARR0007807,2026-03-06,MANDI049,Sugarcane,PBW-343,260.32,False,78.0
ARR0015431,2026-03-06,MANDI049,Paddy,Pusa-1121,141.57,False,19.0
ARR0019441,2026-03-06,MANDI049,Rice,PBW-343,145.28,False,39.0
ARR0023177,2026-03-06,MANDI051,Paddy,Local,4.42,True,71.0
ARR0015261,2026-03-06,MANDI051,Rice,,136.71,False,144.0
ARR0005029,2026-03-06,MANDI052,Mustard,,265.88,False,23.0
ARR0004489,2026-03-06,MANDI053,Cotton,Local,118.77,False,17.0
ARR0009633,2026-03-06,MANDI054,Paddy,,2.55,False,25.0
ARR0008239,2026-03-06,MANDI055,Sugarcane,HD-2967,166.87,False,61.0
ARR0015526,2026-03-06,MANDI055,Maize,Hybrid,230.08,False,
ARR0007307,2026-03-06,MANDI056,Mustard,Hybrid,283.98,False,138.0
ARR0004287,2026-03-06,MANDI057,Cotton,Premium,313.52,False,150.0
ARR0002418,2026-03-06,MANDI057,Maize,HD-2967,1.91,False,82.0
ARR0015113,2026-03-07,MANDI003,Maize,Local,27.1,False,140.0
ARR0002856,2026-03-07,MANDI003,Wheat,,284.2,False,120.0
ARR0009461,2026-03-07,MANDI003,Mustard,HD-2967,26.02,False,45.0
ARR0013393,2026-03-07,MANDI003,Mustard,Premium,199.62,False,111.0
ARR0009238,2026-03-07,MANDI004,Rice,PBW-343,398.83,False,84.0
ARR0022416,2026-03-07,MANDI004,Cotton,Pusa-1121,152.39,False,60.0
ARR0012190,2026-03-07,MANDI005,Sugarcane,Local,85.01,False,64.0
ARR0002049,2026-03-07,MANDI005,Mustard,Local,56.83,False,149.0
ARR0006201,2026-03-07,MANDI006,Cotton,HD-2967,184.22,False,
ARR0024072,2026-03-07,MANDI006,Rice,Pusa-1121,232.0,False,85.0
ARR0007583,2026-03-07,MANDI007,Sugarcane,Local,471.59,False,
ARR0005428,2026-03-07,MANDI007,Wheat,HD-2967,429.68,False,103.0
ARR0006051,2026-03-07,MANDI007,Wheat,PBW-343,336.74,False,102.0
ARR0016339,2026-03-07,MANDI008,Sugarcane,Premium,452.08,False,115.0
ARR0005407,2026-03-07,MANDI008,Rice,,38.59,False,13.0
ARR0021931,2026-03-07,MANDI008,Mustard,PBW-343,5.03,False,53.0
ARR0010147,2026-03-07,MANDI009,Wheat,PBW-343,387.13,False,
ARR0008789,2026-03-07,MANDI010,Sugarcane,Local,341.27,False,150.0
ARR0018661,2026-03-07,MANDI010,Wheat,Local,201.62,False,79.0
ARR0016291,2026-03-07,MANDI011,Maize,Local,21.33,False,46.0
ARR0016225,2026-03-07,MANDI012,Sugarcane,Premium,126.93,False,31.0
ARR0000180,2026-03-07,MANDI013,Maize,Premium,157.55,False,68.0
ARR0023251,2026-03-07,MANDI014,Mustard,Hybrid,19.76,False,
ARR0015571,2026-03-07,MANDI016,Rice,PBW-343,484.67,False,105.0
ARR0006353,2026-03-07,MANDI019,Mustard,Pusa-1121,417.55,False,25.0
ARR0022725,2026-03-07,MANDI019,Cotton,HD-2967,190.19,False,34.0
ARR0018411,2026-03-07,MANDI019,Maize,Pusa-1121,238.4,False,
ARR0001233,2026-03-07,MANDI021,Cotton,PBW-343,111.49,False,11.0
ARR0003007,2026-03-07,MANDI021,Sugarcane,,8.88,False,57.0
ARR0020528,2026-03-07,MANDI022,Wheat,Local,247.6,False,10.0
ARR0005949,2026-03-07,MANDI023,Mustard,Hybrid,421.48,False,42.0
ARR0001865,2026-03-07,MANDI023,Maize,Local,229.14,False,48.0
ARR0013300,2026-03-07,MANDI023,Maize,Pusa-1121,350.98,False,
ARR0017619,2026-03-07,MANDI024,Paddy,HD-2967,452.9,False,53.0
ARR0015715,2026-03-07,MANDI025,Cotton,Local,418.34,False,136.0
ARR0008544,2026-03-07,MANDI025,Rice,Local,37.91,False,98.0
ARR0004881,2026-03-07,MANDI026,Mustard,PBW-343,75.0,False,35.0
ARR0002071,2026-03-07,MANDI026,Sugarcane,Hybrid,23.49,False,74.0
ARR0006576,2026-03-07,MANDI026,Mustard,Hybrid,132.32,False,
ARR0008356,2026-03-07,MANDI027,Cotton,Hybrid,177.68,False,55.0
ARR0009240,2026-03-07,MANDI027,Sugarcane,Local,16.27,False,77.0
ARR0005093,2026-03-07,MANDI027,Paddy,Local,420.69,False,87.0
ARR0002440,2026-03-07,MANDI028,Cotton,Hybrid,350.32,True,64.0
ARR0008206,2026-03-07,MANDI028,Mustard,Premium,414.18,False,85.0
ARR0008321,2026-03-07,MANDI028,Rice,,371.75,False,72.0
ARR0008052,2026-03-07,MANDI029,Cotton,Local,308.65,False,
ARR0007724,2026-03-07,MANDI030,Sugarcane,Hybrid,313.11,False,
ARR0002001,2026-03-07,MANDI031,Wheat,HD-2967,371.05,False,79.0
ARR0022974,2026-03-07,MANDI031,Wheat,Pusa-1121,400.62,False,32.0
ARR0002782,2026-03-07,MANDI032,Paddy,Hybrid,436.76,False,84.0
ARR0013223,2026-03-07,MANDI032,Cotton,HD-2967,78.35,False,38.0
ARR0002553,2026-03-07,MANDI032,Wheat,Hybrid,390.53,False,115.0
ARR0019405,2026-03-07,MANDI032,Cotton,,2.07,False,
ARR0015454,2026-03-07,MANDI034,Sugarcane,Hybrid,254.46,False,71.0
ARR0024456,2026-03-07,MANDI034,Sugarcane,Hybrid,234.06,False,139.0
ARR0006276,2026-03-07,MANDI035,Maize,Local,465.18,False,12.0
ARR0006867,2026-03-07,MANDI035,Wheat,Pusa-1121,234.69,False,99.0
ARR0021259,2026-03-07,MANDI036,Wheat,Pusa-1121,201.02,False,130.0
ARR0001890,2026-03-07,MANDI036,Sugarcane,,9.86,False,87.0
ARR0001890,2026-03-07,MANDI036,Sugarcane,,9.86,False,87.0
ARR0019340,2026-03-07,MANDI036,Wheat,Pusa-1121,246.87,False,63.0
,2026-03-07,MANDI036,Cotton,PBW-343,4.47,True,145.0
ARR0010762,2026-03-07,MANDI038,Cotton,Pusa-1121,296.79,False,140.0
ARR0010762,2026-03-07,MANDI038,Cotton,Pusa-1121,296.79,False,140.0
ARR0003738,2026-03-07,MANDI039,Cotton,Local,3.82,False,22.0
ARR0015172,2026-03-07,MANDI041,Cotton,Pusa-1121,80.47,False,39.0
ARR0018925,2026-03-07,MANDI042,Mustard,,167.96,False,
ARR0011654,2026-03-07,MANDI043,Rice,Premium,292.77,False,99.0
ARR0022588,2026-03-07,MANDI044,Wheat,PBW-343,169.27,False,29.0
ARR0023421,2026-03-07,MANDI044,Maize,PBW-343,1.98,False,106.0
ARR0000734,2026-03-07,MANDI046,Wheat,Hybrid,184.24,False,108.0
ARR0000734,2026-03-07,MANDI046,Wheat,Hybrid,184.24,False,108.0
ARR0001513,2026-03-07,MANDI047,Wheat,PBW-343,31.94,False,116.0
,2026-03-07,MANDI048,Maize,Hybrid,325.43,False,55.0
ARR0014147,2026-03-07,MANDI049,Cotton,PBW-343,339.04,False,77.0
ARR0005163,2026-03-07,MANDI049,Wheat,PBW-343,211.74,False,51.0
ARR0023674,2026-03-07,MANDI051,Maize,Hybrid,1.49,False,123.0
ARR0002445,2026-03-07,MANDI051,Cotton,Local,386.88,False,41.0
ARR0011036,2026-03-07,MANDI051,Sugarcane,Local,167.28,False,76.0
ARR0023858,2026-03-07,MANDI051,Maize,HD-2967,498.43,False,62.0
ARR0023497,2026-03-07,MANDI051,Maize,PBW-343,452.17,False,63.0
ARR0023593,2026-03-07,MANDI053,Cotton,,215.51,False,91.0
ARR0017036,2026-03-07,MANDI053,Wheat,Hybrid,326.08,False,
ARR0007934,2026-03-07,MANDI053,Sugarcane,Premium,76.78,False,135.0
ARR0008980,2026-03-07,MANDI056,Paddy,Pusa-1121,8.21,False,75.0
ARR0015395,2026-03-07,MANDI056,Wheat,,300.41,False,116.0
ARR0005099,2026-03-07,MANDI057,Maize,,499.95,False,71.0
ARR0001144,2026-03-07,MANDI057,Maize,Local,104.09,False,83.0
ARR0005099,2026-03-07,MANDI057,Maize,,499.95,False,71.0
ARR0021248,2026-03-07,MANDI057,Paddy,Premium,30.6,False,
ARR0020087,2026-03-08,MANDI002,Maize,,302.77,False,
ARR0013634,2026-03-08,MANDI002,Wheat,Hybrid,200.49,False,89.0
ARR0009837,2026-03-08,MANDI003,Cotton,Premium,244.91,False,75.0
ARR0001107,2026-03-08,MANDI004,Mustard,PBW-343,314.23,False,50.0
ARR0018416,2026-03-08,MANDI005,Mustard,Local,374.14,False,83.0
ARR0021932,2026-03-08,MANDI006,Cotton,,360.84,False,44.0
ARR0005254,2026-03-08,MANDI006,Wheat,Hybrid,82.42,False,137.0
ARR0012446,2026-03-08,MANDI007,Sugarcane,Local,192.27,True,15.0
ARR0023710,2026-03-08,MANDI008,Mustard,,362.05,False,94.0
ARR0006335,2026-03-08,MANDI010,Maize,Local,443.4,False,49.0
ARR0023017,2026-03-08,MANDI010,Mustard,HD-2967,292.24,False,
ARR0024992,2026-03-08,MANDI011,Paddy,Hybrid,320.18,False,63.0
ARR0007880,2026-03-08,MANDI011,Wheat,PBW-343,306.15,False,119.0
ARR0018895,2026-03-08,MANDI011,Sugarcane,Hybrid,71.78,False,
ARR0023712,2026-03-08,MANDI011,Sugarcane,HD-2967,119.23,False,27.0
,2026-03-08,MANDI011,Wheat,HD-2967,184.67,False,
ARR0008618,2026-03-08,MANDI012,Mustard,,288.24,False,
ARR0018563,2026-03-08,MANDI012,Maize,HD-2967,339.49,False,34.0
ARR0008328,2026-03-08,MANDI014,Cotton,Pusa-1121,370.4,False,141.0
