trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,was_impossible_duration,distance_km,vehicle_no_clean,driver_id,is_delayed
TRP005324,MANDI005,WH-North,2026-02-18 02:11:10,2026-02-18 00:00:00,2.19,True,697.7,UP-73-AB-1700,DRV267,False
TRP003481,MANDI036,Export-Terminal,2026-02-18 02:58:02,,14.4,False,,HR-67-AB-9881,,False
TRP004664,MANDI039,WH-North,2026-02-18 03:29:49,2026-02-18 12:23:49,8.9,False,403.8,RJ-97-BC-6995,DRV180,False
TRP008749,MANDI028,WH-West,2026-02-18 03:35:44,2026-02-19 02:23:00,22.79,False,1055.4,RJ-50-DF-7952,DRV627,True
TRP005470,MANDI013,WH-South,2026-02-18 04:08:00,2026-02-19 03:50:00,23.7,False,1153.4,UP-64-AB-6562,DRV647,True
TRP008455,MANDI029,WH-Central,2026-02-18 04:18:26,2026-02-18 06:24:26,2.1,False,111.8,DL-84-BC-3856,,False
TRP003094,MANDI014,WH-East,2026-02-18 05:29:17,,13.6,False,571.0,DL-96-CD-2036,DRV126,False
TRP007055,MANDI003,Export-Terminal,2026-02-18 07:09:35,2026-02-19 01:39:35,18.5,False,1098.1,HR-78-CD-8558,DRV102,False
TRP003393,MANDI024,WH-North,2026-02-18 07:28:17,,10.5,False,613.3,RJ-22-DF-9465,DRV323,False
TRP001026,MANDI047,WH-West,2026-02-18 07:31:00,2026-02-19 07:07:00,23.6,False,1360.2,DL-14-CD-3208,DRV465,True
TRP003185,MANDI037,WH-South,2026-02-18 07:33:09,2026-02-18 21:33:09,14.0,False,653.4,RJ-78-AB-4428,DRV555,False
TRP009412,MANDI057,WH-South,2026-02-18 07:35:36,2026-02-18 16:05:36,8.5,False,444.1,UP-20-BC-5487,DRV981,False
TRP009412,MANDI057,WH-South,2026-02-18 07:35:36,2026-02-18 16:05:36,8.5,False,444.1,UP-20-BC-5487,DRV981,False
TRP008442,MANDI002,WH-West,2026-02-18 08:05:59,2026-02-19 03:47:59,19.7,False,985.6,HR-30-BC-2683,DRV112,False
TRP005978,MANDI037,WH-North,2026-02-18 10:20:11,2026-02-18 20:02:11,9.7,False,485.8,UP-58-CD-6569,DRV146,False
TRP004717,MANDI023,WH-East,2026-02-18 10:24:19,2026-02-18 12:24:00,1.99,False,100.6,HR-64-BC-2212,DRV343,False
TRP008404,MANDI029,WH-West,2026-02-18 10:34:00,2026-02-18 18:04:00,7.5,False,435.3,PB-57-DF-8334,DRV243,False
TRP008404,MANDI029,WH-West,2026-02-18 10:34:00,2026-02-18 18:04:00,7.5,False,435.3,PB-57-DF-8334,DRV243,False
TRP000922,MANDI041,WH-South,2026-02-18 11:11:00,2026-02-18 14:53:21,3.71,False,211.2,PB-71-DF-9688,DRV109,False
TRP000633,MANDI001,WH-Central,2026-02-18 11:13:22,2026-02-18 20:13:22,9.0,False,435.4,UP-24-DF-5476,DRV473,False
TRP006646,MANDI026,Export-Terminal,2026-02-18 11:29:26,,4.1,False,,DL-48-AB-6461,DRV605,False
TRP004082,MANDI047,WH-West,2026-02-18 14:25:17,2026-02-19 10:07:17,19.7,False,864.0,DL-41-BC-3365,,False
TRP004082,MANDI047,WH-West,2026-02-18 14:25:17,2026-02-19 10:07:17,19.7,False,864.0,DL-41-BC-3365,,False
TRP007743,MANDI040,WH-South,2026-02-18 14:38:00,,13.1,False,765.7,,DRV533,False
TRP004854,MANDI042,Export-Terminal,2026-02-18 15:00:19,2026-02-18 17:30:19,2.5,False,110.5,UP-29-BC-2879,,False
TRP002132,MANDI014,WH-East,2026-02-18 15:35:31,2026-02-19 00:00:00,8.41,False,779.3,,DRV437,False
TRP009883,MANDI052,WH-North,2026-02-18 15:38:14,2026-02-19 05:26:14,13.8,False,,DL-86-BC-9687,DRV621,True
TRP007925,MANDI012,WH-North,2026-02-18 15:50:28,2026-02-19 02:14:00,10.39,False,,RJ-47-DF-6743,DRV208,False
TRP001493,MANDI026,WH-North,2026-02-18 15:59:50,2026-02-19 12:23:00,20.39,False,1160.2,,DRV662,True
TRP005824,MANDI055,Export-Terminal,2026-02-18 17:18:01,2026-02-19 13:48:00,20.5,False,888.9,DL-40-CD-1494,DRV967,False
TRP009861,MANDI004,WH-Central,2026-02-18 17:20:13,2026-02-19 11:32:13,18.2,False,959.7,,DRV866,True
TRP001812,MANDI004,Export-Terminal,2026-02-18 17:50:00,2026-02-19 12:14:00,18.4,False,763.1,PB-79-BC-8808,DRV138,True
TRP006644,MANDI028,WH-West,2026-02-18 17:50:35,2026-02-19 03:26:00,9.59,False,560.6,DL-30-CD-8394,,False
TRP007675,MANDI009,WH-North,2026-02-18 18:06:00,2026-02-19 04:42:37,10.61,False,604.9,UP-48-DF-5397,DRV298,False
TRP006967,MANDI016,Export-Terminal,2026-02-18 18:18:00,2026-02-18 21:24:47,3.11,False,163.0,PB-12-BC-8271,,False
TRP004402,MANDI017,WH-North,2026-02-18 19:16:00,2026-02-19 17:10:00,21.9,False,1007.7,,DRV914,True
TRP009156,MANDI021,Export-Terminal,2026-02-18 19:42:04,,13.8,False,665.2,DL-70-BC-7801,DRV808,False
TRP007529,MANDI041,WH-South,2026-02-18 21:04:00,2026-02-19 15:28:18,18.4,False,739.6,DL-78-AB-4019,DRV799,False
TRP004912,MANDI042,Export-Terminal,2026-02-18 21:21:00,2026-02-19 06:03:00,8.7,False,425.9,UP-50-CD-5554,DRV810,False
TRP004247,MANDI019,WH-North,2026-02-18 22:17:00,2026-02-19 14:17:00,16.0,False,817.2,PB-66-CD-7513,DRV414,False
TRP005419,MANDI053,WH-East,2026-02-18 23:05:11,2026-02-19 15:23:00,16.3,False,726.9,UP-65-AB-7793,DRV637,False
TRP004766,MANDI003,Export-Terminal,2026-02-18 23:15:46,2026-02-19 19:03:00,19.79,False,1055.8,,DRV898,True
TRP007150,MANDI046,WH-Central,2026-02-18 23:47:00,2026-02-19 03:17:12,3.5,False,176.0,HR-27-AB-4926,DRV847,False
TRP001380,MANDI007,Export-Terminal,2026-02-19 00:00:00,,12.5,False,649.3,DL-15-CD-4679,DRV633,False
TRP009390,MANDI021,WH-North,2026-02-19 00:00:00,2026-02-20 08:04:51,32.08,False,642.4,DL-57-DF-5190,DRV746,True
TRP000146,MANDI027,WH-North,2026-02-19 00:00:00,2026-02-19 22:56:00,22.93,False,320.6,UP-52-CD-3091,DRV905,False
TRP004985,MANDI002,WH-South,2026-02-19 00:00:00,2026-02-19 19:17:54,19.3,False,,UP-51-CD-3477,,False
TRP006515,MANDI048,WH-South,2026-02-19 00:30:22,2026-02-19 20:48:22,20.3,False,1192.3,DL-19-BC-9476,DRV865,True
TRP006886,MANDI013,WH-West,2026-02-19 00:55:59,2026-02-19 05:01:59,4.1,False,192.1,,DRV346,False
TRP007712,MANDI055,Export-Terminal,2026-02-19 01:23:00,2026-02-19 07:11:03,5.8,False,238.7,DL-30-BC-6373,DRV858,False
TRP004488,MANDI007,Export-Terminal,2026-02-19 01:57:00,2026-02-19 13:51:01,11.9,False,624.8,RJ-13-BC-8548,DRV662,False
TRP004266,MANDI040,WH-East,2026-02-19 02:16:41,2026-02-19 19:34:00,17.29,False,705.6,UP-74-AB-9767,DRV725,False
TRP000417,MANDI057,WH-West,2026-02-19 02:26:57,2026-02-19 00:00:00,2.45,True,595.5,,DRV977,False
TRP000417,MANDI057,WH-West,2026-02-19 02:26:57,2026-02-19 00:00:00,2.45,True,595.5,,DRV977,False
TRP005920,MANDI025,WH-West,2026-02-19 03:31:40,2026-02-19 08:13:00,4.69,False,259.4,DL-97-DF-7158,DRV195,False
TRP003746,MANDI021,WH-East,2026-02-19 03:42:12,2026-02-19 21:42:00,18.0,False,822.8,,DRV403,True
TRP000453,MANDI016,WH-East,2026-02-19 03:43:00,2026-02-19 17:31:00,13.8,False,727.9,UP-99-AB-6246,DRV345,False
TRP002167,MANDI004,Export-Terminal,2026-02-19 05:18:00,2026-02-19 17:24:20,12.11,False,515.0,,DRV955,False
TRP008339,MANDI020,WH-Central,2026-02-19 05:49:11,2026-02-20 00:00:00,18.18,False,1373.5,PB-92-BC-4442,DRV273,False
TRP002323,MANDI043,WH-South,2026-02-19 06:17:00,2026-02-19 21:11:49,14.91,False,700.5,PB-25-AB-3335,DRV840,True
TRP004066,MANDI032,WH-East,2026-02-19 07:13:37,2026-02-20 00:00:00,16.77,False,933.2,,DRV651,True
TRP005204,MANDI001,WH-East,2026-02-19 07:20:59,,3.7,False,168.8,PB-48-BC-5319,,False
TRP008914,MANDI001,Export-Terminal,2026-02-19 08:46:49,2026-02-20 00:46:49,16.0,False,861.5,HR-91-BC-9429,DRV873,False
TRP003665,MANDI046,WH-West,2026-02-19 08:47:00,2026-02-19 16:59:00,8.2,False,404.9,HR-91-BC-6358,DRV158,False
TRP004904,MANDI045,WH-North,2026-02-19 09:55:52,2026-02-19 17:43:52,7.8,False,325.6,HR-44-CD-4654,,False
TRP004904,MANDI045,WH-North,2026-02-19 09:55:52,2026-02-19 17:43:52,7.8,False,325.6,HR-44-CD-4654,,False
TRP008975,MANDI046,Export-Terminal,2026-02-19 10:22:00,2026-02-20 06:28:31,20.11,False,1186.6,DL-27-BC-8740,DRV737,True
TRP002321,MANDI043,WH-North,2026-02-19 10:33:00,2026-02-20 04:27:00,17.9,False,805.1,RJ-42-BC-3504,,False
TRP005736,MANDI047,WH-South,2026-02-19 10:47:08,2026-02-20 06:41:08,19.9,False,1027.0,DL-18-CD-3345,DRV883,True
TRP009949,MANDI020,WH-North,2026-02-19 11:55:51,,15.0,False,820.7,,DRV907,False
TRP001579,MANDI015,WH-East,2026-02-19 13:14:16,2026-02-20 10:32:16,21.3,False,975.3,PB-21-AB-6242,,True
TRP001579,MANDI015,WH-East,2026-02-19 13:14:16,2026-02-20 10:32:16,21.3,False,975.3,PB-21-AB-6242,,True
TRP000051,MANDI003,Export-Terminal,2026-02-19 14:01:50,2026-02-19 18:19:50,4.3,False,251.8,,DRV136,False
TRP005581,MANDI025,WH-West,2026-02-19 14:21:00,,22.3,False,964.0,UP-97-CD-5071,DRV527,False
TRP008744,MANDI032,WH-West,2026-02-19 18:23:25,2026-02-20 17:41:25,23.3,False,1136.1,UP-59-CD-3724,,True
TRP009606,MANDI039,WH-West,2026-02-19 18:37:15,2026-02-19 22:49:15,4.2,False,196.3,UP-56-BC-3268,DRV280,False
TRP001632,MANDI027,WH-West,2026-02-19 19:53:29,2026-02-20 00:00:00,4.11,False,592.1,UP-24-CD-4874,DRV886,False
TRP000191,MANDI001,WH-Central,2026-02-19 20:01:34,2026-02-20 12:31:00,16.49,False,853.6,PB-85-DF-5201,DRV793,True
TRP004711,MANDI039,WH-North,2026-02-19 21:32:00,,21.7,False,1085.4,HR-27-CD-6483,DRV998,True
TRP009279,MANDI040,WH-Central,2026-02-19 21:45:48,2026-02-20 10:57:00,13.19,False,683.6,DL-97-DF-2365,DRV925,False
TRP004030,MANDI052,WH-North,2026-02-19 21:55:05,2026-02-20 00:55:05,3.0,False,165.9,,DRV336,False
TRP009124,MANDI015,WH-Central,2026-02-19 22:34:56,2026-02-20 19:40:00,21.08,False,971.7,,DRV580,True
TRP009124,MANDI015,WH-Central,2026-02-19 22:34:56,2026-02-20 19:40:00,21.08,False,971.7,,DRV580,True
TRP005199,MANDI025,WH-East,2026-02-19 23:06:03,2026-02-20 02:48:00,3.7,False,165.6,PB-90-DF-5227,DRV190,False
TRP005199,MANDI025,WH-East,2026-02-19 23:06:03,2026-02-20 02:48:00,3.7,False,165.6,PB-90-DF-5227,DRV190,False
TRP007556,MANDI035,WH-South,2026-02-19 23:55:00,,23.6,False,1128.7,PB-18-AB-4244,DRV757,True
TRP004908,MANDI043,WH-West,2026-02-20 00:00:00,2026-02-21 10:26:00,34.43,False,783.6,DL-14-DF-9795,DRV254,True
TRP001806,MANDI010,Export-Terminal,2026-02-20 00:00:00,2026-02-21 01:13:35,25.23,False,1222.0,HR-72-BC-8768,,True
TRP004116,MANDI033,WH-South,2026-02-20 00:00:00,2026-02-20 23:43:08,23.72,False,820.4,HR-73-CD-7546,,True
TRP000255,MANDI038,Export-Terminal,2026-02-20 00:26:00,2026-02-20 07:50:00,7.4,False,361.7,UP-59-BC-1689,DRV526,False
TRP005570,MANDI001,WH-North,2026-02-20 00:40:00,2026-02-20 03:52:00,3.2,False,134.2,RJ-16-CD-7152,DRV149,False
TRP002038,MANDI008,WH-East,2026-02-20 01:26:00,2026-02-20 08:50:00,7.4,False,,PB-45-DF-6873,DRV501,False
TRP000920,MANDI040,WH-South,2026-02-20 03:55:18,2026-02-20 14:43:00,10.8,False,630.9,DL-24-DF-8124,DRV256,False
TRP007345,MANDI031,WH-East,2026-02-20 03:55:34,2026-02-20 07:01:34,3.1,False,165.4,PB-31-DF-2223,DRV468,False
TRP005932,MANDI044,WH-Central,2026-02-20 04:13:00,2026-02-20 22:13:00,18.0,False,,UP-70-BC-1577,DRV974,True
TRP009876,MANDI032,WH-South,2026-02-20 04:58:39,2026-02-20 23:16:39,18.3,False,985.0,HR-13-DF-4508,DRV971,False
TRP007665,MANDI017,WH-Central,2026-02-20 04:59:49,2026-02-21 03:35:49,22.6,False,1192.9,HR-42-DF-3341,DRV210,True
TRP002452,MANDI010,Export-Terminal,2026-02-20 06:06:22,2026-02-20 00:00:00,6.11,True,606.9,UP-55-AB-7704,,False
TRP000413,MANDI054,WH-East,2026-02-20 06:50:40,2026-02-20 17:08:00,10.29,False,,RJ-51-CD-4082,DRV358,False
TRP006992,MANDI047,WH-West,2026-02-20 08:13:48,2026-02-20 13:31:00,5.29,False,301.9,DL-42-AB-1232,DRV544,False
TRP006182,MANDI003,WH-North,2026-02-20 09:08:00,2026-02-20 12:44:42,3.61,False,211.6,,DRV874,False
TRP004965,MANDI033,WH-North,2026-02-20 10:45:21,2026-02-20 19:21:21,8.6,False,437.4,PB-75-BC-7252,DRV865,False
TRP009719,MANDI041,Export-Terminal,2026-02-20 11:55:00,2026-02-21 06:07:13,18.2,False,1027.8,HR-93-CD-8356,,False
TRP006018,MANDI046,WH-Central,2026-02-20 12:35:00,2026-02-21 01:59:05,13.4,False,792.0,UP-76-DF-7138,,False
TRP003005,MANDI028,WH-Central,2026-02-20 14:48:24,2026-02-21 05:06:24,14.3,False,769.5,PB-70-DF-4458,DRV944,False
TRP001520,MANDI028,WH-East,2026-02-20 15:43:03,2026-02-21 11:37:00,19.9,False,995.5,DL-66-BC-8095,DRV821,False
TRP003748,MANDI006,Export-Terminal,2026-02-20 16:03:23,2026-02-21 13:27:23,21.4,False,901.6,PB-54-CD-5053,DRV716,True
TRP002891,MANDI031,Export-Terminal,2026-02-20 18:03:05,2026-02-21 04:21:05,10.3,False,595.7,PB-56-AB-3367,DRV419,False
TRP000125,MANDI033,WH-East,2026-02-20 18:11:00,2026-02-21 00:00:00,5.82,False,758.4,RJ-10-AB-7307,DRV922,False
TRP008229,MANDI034,WH-North,2026-02-20 19:18:00,2026-02-21 14:48:02,19.5,False,940.7,HR-12-AB-3116,DRV525,True
TRP008765,MANDI023,WH-North,2026-02-20 19:25:42,2026-02-21 10:07:00,14.69,False,836.3,RJ-53-BC-5913,DRV669,False
TRP001767,MANDI012,WH-North,2026-02-20 20:00:00,2026-02-21 08:00:09,12.0,False,594.2,HR-62-BC-5718,DRV740,False
TRP005747,MANDI019,WH-South,2026-02-20 21:08:25,2026-02-20 23:26:00,2.29,False,133.1,RJ-23-DF-5154,DRV434,False
TRP002045,MANDI019,WH-Central,2026-02-20 22:00:01,2026-02-21 21:48:00,23.8,False,1248.4,UP-28-BC-7636,,True
TRP006568,MANDI027,Export-Terminal,2026-02-20 23:21:00,2026-02-21 00:00:00,0.65,False,874.6,RJ-22-DF-3983,DRV184,False
TRP009604,MANDI022,WH-South,2026-02-20 23:32:00,2026-02-21 04:14:00,4.7,False,234.9,UP-86-AB-7602,DRV522,False
TRP002068,MANDI035,WH-West,2026-02-21 00:00:00,2026-02-21 22:57:13,22.95,False,,,DRV632,True
TRP008484,MANDI009,WH-North,2026-02-21 00:00:00,2026-02-22 05:52:33,29.88,False,641.8,RJ-50-DF-4359,DRV362,True
TRP004416,MANDI046,WH-North,2026-02-21 00:00:00,2026-02-21 11:37:14,11.62,False,341.1,RJ-28-CD-5387,DRV725,False
TRP002068,MANDI035,WH-West,2026-02-21 00:00:00,2026-02-21 22:57:13,22.95,False,,,DRV632,True
TRP006324,MANDI030,Export-Terminal,2026-02-21 00:00:00,2026-02-22 01:03:00,25.05,False,554.8,UP-21-AB-9106,DRV253,True
TRP004862,MANDI035,Export-Terminal,2026-02-21 00:13:59,2026-02-21 13:55:00,13.68,False,757.3,PB-53-CD-8595,DRV246,False
TRP005335,MANDI030,WH-East,2026-02-21 00:27:09,2026-02-21 15:03:00,14.6,False,735.7,DL-94-AB-5393,DRV863,False
TRP008377,MANDI001,WH-South,2026-02-21 01:51:25,2026-02-21 13:45:00,11.89,False,646.9,PB-69-AB-3871,DRV814,False
TRP007683,MANDI028,Export-Terminal,2026-02-21 01:52:00,2026-02-21 20:58:00,19.1,False,1110.5,PB-55-AB-2795,DRV794,True
TRP005235,MANDI007,Export-Terminal,2026-02-21 02:54:00,2026-02-21 00:00:00,2.9,True,899.6,,DRV783,False
TRP006325,MANDI056,WH-East,2026-02-21 03:01:00,2026-02-21 13:49:53,10.81,False,454.8,DL-12-DF-5605,DRV960,False
TRP004538,MANDI011,Export-Terminal,2026-02-21 03:37:00,2026-02-22 01:25:00,21.8,False,1209.4,,DRV169,True
TRP000251,MANDI037,WH-Central,2026-02-21 03:48:18,2026-02-21 22:06:00,18.3,False,979.1,,DRV241,True
TRP009608,MANDI001,Export-Terminal,2026-02-21 04:17:19,2026-02-21 12:47:00,8.49,False,368.7,HR-12-DF-1924,DRV124,False
TRP007568,MANDI003,WH-South,2026-02-21 05:32:00,2026-02-21 00:00:00,5.53,True,307.3,PB-60-CD-9852,DRV343,False
TRP007754,MANDI020,WH-West,2026-02-21 07:43:00,2026-02-21 19:43:41,12.01,False,506.7,UP-54-DF-3863,DRV130,False
TRP007754,MANDI020,WH-West,2026-02-21 07:43:00,2026-02-21 19:43:41,12.01,False,506.7,UP-54-DF-3863,DRV130,False
TRP005139,MANDI014,WH-South,2026-02-21 07:44:23,2026-02-21 18:32:00,10.79,False,477.2,UP-22-BC-5019,DRV234,False
TRP007144,MANDI019,WH-Central,2026-02-21 08:33:58,2026-02-22 00:00:00,15.43,False,739.3,,DRV821,False
TRP002530,MANDI008,WH-East,2026-02-21 08:51:23,,13.5,False,777.1,PB-59-AB-1872,DRV190,False
TRP008224,MANDI029,WH-Central,2026-02-21 10:08:00,2026-02-22 01:26:00,15.3,False,688.5,UP-72-DF-3677,,False
TRP005608,MANDI032,WH-North,2026-02-21 10:26:44,2026-02-21 20:26:44,10.0,False,,DL-88-AB-1727,DRV275,False
TRP003579,MANDI046,WH-South,2026-02-21 11:18:54,2026-02-21 15:00:00,3.68,False,212.0,,DRV926,False
TRP002871,MANDI055,WH-North,2026-02-21 13:17:40,2026-02-21 19:17:40,6.0,False,324.9,,DRV702,False
TRP001133,MANDI018,WH-North,2026-02-21 14:04:34,2026-02-22 03:40:34,13.6,False,800.2,UP-24-BC-4534,DRV673,False
TRP006206,MANDI031,WH-East,2026-02-21 14:27:08,2026-02-22 09:57:08,19.5,False,821.1,,DRV150,False
TRP002519,MANDI020,WH-Central,2026-02-21 14:31:00,,7.6,False,405.9,HR-28-CD-2297,,False
TRP001856,MANDI014,WH-South,2026-02-21 14:52:00,2026-02-22 03:46:00,12.9,False,743.2,UP-59-BC-3022,DRV563,False
TRP001577,MANDI012,WH-North,2026-02-21 16:10:00,,19.4,False,990.5,HR-73-BC-7182,,True
TRP000748,MANDI003,WH-South,2026-02-21 16:12:09,2026-02-21 00:00:00,16.2,True,194.2,UP-87-AB-2524,DRV128,True
TRP009795,MANDI031,Export-Terminal,2026-02-21 17:47:15,2026-02-22 16:41:15,22.9,False,1331.2,DL-22-BC-9742,DRV846,False
TRP007204,MANDI032,WH-East,2026-02-21 18:18:03,2026-02-22 15:00:00,20.7,False,1050.5,RJ-26-AB-3622,DRV617,True
TRP000154,MANDI055,WH-East,2026-02-21 19:40:12,2026-02-22 09:46:12,14.1,False,815.6,HR-36-AB-1625,DRV899,False
TRP005768,MANDI051,WH-West,2026-02-21 20:08:04,2026-02-22 18:20:04,22.2,False,,UP-96-AB-9734,,False
TRP006960,MANDI025,Export-Terminal,2026-02-21 20:22:30,,4.2,False,227.5,HR-45-BC-3539,DRV179,False
TRP000698,MANDI047,Export-Terminal,2026-02-21 20:39:09,2026-02-22 09:33:09,12.9,False,691.7,UP-64-CD-7470,DRV708,False
TRP002933,MANDI057,WH-South,2026-02-21 22:30:34,2026-02-22 00:00:00,1.49,False,445.6,DL-23-AB-5218,DRV564,False
TRP005088,MANDI057,WH-West,2026-02-22 00:00:00,2026-02-22 22:51:00,22.85,False,1267.9,PB-39-BC-8534,DRV377,True
TRP002249,MANDI004,Export-Terminal,2026-02-22 00:00:00,2026-02-22 15:39:00,15.65,False,413.5,UP-76-BC-1927,DRV427,False
TRP005115,MANDI055,WH-West,2026-02-22 00:00:00,2026-02-23 05:06:49,29.11,False,920.4,,DRV426,True
TRP007205,MANDI021,WH-North,2026-02-22 00:00:00,2026-02-22 11:19:00,11.32,False,151.4,,DRV108,False
TRP006301,MANDI053,WH-East,2026-02-22 00:00:00,2026-02-23 00:00:00,24.0,False,472.6,RJ-24-BC-4641,,True
TRP000565,MANDI027,WH-South,2026-02-22 00:07:00,2026-02-22 02:13:01,2.1,False,97.0,,DRV117,False
TRP005064,MANDI055,WH-West,2026-02-22 01:04:50,2026-02-22 13:10:00,12.09,False,486.4,HR-10-CD-1592,DRV775,False
TRP008285,MANDI048,Export-Terminal,2026-02-22 01:14:10,2026-02-22 05:32:10,4.3,False,208.9,RJ-33-BC-6256,DRV716,False
TRP008285,MANDI048,Export-Terminal,2026-02-22 01:14:10,2026-02-22 05:32:10,4.3,False,208.9,RJ-33-BC-6256,DRV716,False
TRP002206,MANDI039,WH-South,2026-02-22 02:09:00,2026-02-22 13:15:00,11.1,False,490.4,RJ-25-AB-1826,DRV391,False
TRP000778,MANDI054,WH-Central,2026-02-22 02:50:00,2026-02-22 23:14:00,20.4,False,973.2,RJ-98-DF-9209,,False
TRP003544,MANDI031,WH-East,2026-02-22 03:02:00,2026-02-22 08:38:51,5.61,False,237.2,UP-68-AB-5821,DRV768,False
TRP004450,MANDI002,WH-East,2026-02-22 03:31:54,2026-02-22 16:49:54,13.3,False,781.1,UP-55-AB-9877,,False
TRP000726,MANDI007,WH-Central,2026-02-22 04:15:00,2026-02-23 00:51:23,20.61,False,1225.6,PB-58-CD-4648,DRV451,False
TRP006351,MANDI011,WH-North,2026-02-22 04:43:00,2026-02-22 10:25:00,5.7,False,234.3,,,False
TRP000570,MANDI053,WH-East,2026-02-22 05:43:59,,4.4,False,195.8,,DRV332,False
TRP009835,MANDI044,WH-South,2026-02-22 06:12:00,2026-02-22 11:36:37,5.41,False,322.8,HR-80-DF-1923,DRV848,False
TRP003138,MANDI020,WH-East,2026-02-22 06:27:00,2026-02-23 03:51:00,21.4,False,1274.3,HR-57-BC-3636,DRV584,True
TRP006418,MANDI057,WH-Central,2026-02-22 06:58:26,2026-02-23 03:10:26,20.2,False,,DL-16-AB-6467,DRV772,True
TRP004698,MANDI022,WH-East,2026-02-22 07:27:02,,15.5,False,848.7,DL-63-AB-5411,DRV462,False
TRP002726,MANDI037,WH-West,2026-02-22 08:01:42,2026-02-23 05:01:00,20.99,False,1017.6,,DRV464,True
TRP001364,MANDI006,WH-Central,2026-02-22 09:31:12,2026-02-23 07:37:12,22.1,False,1244.8,HR-46-AB-1131,DRV286,False
TRP001158,MANDI047,WH-East,2026-02-22 09:40:00,2026-02-22 16:28:00,6.8,False,,PB-17-DF-4735,DRV352,False
TRP001018,MANDI012,WH-West,2026-02-22 10:24:00,2026-02-22 19:18:00,8.9,False,370.5,UP-38-AB-6814,DRV990,False
TRP005017,MANDI036,WH-Central,2026-02-22 10:58:42,2026-02-22 23:52:42,12.9,False,581.8,RJ-59-BC-9412,DRV933,False
TRP005889,MANDI027,WH-North,2026-02-22 13:50:58,2026-02-23 00:20:58,10.5,False,587.4,HR-84-AB-2850,DRV895,False
TRP001415,MANDI046,WH-West,2026-02-22 15:13:44,2026-02-23 08:49:44,17.6,False,983.9,HR-90-CD-2217,DRV571,False
TRP005317,MANDI032,Export-Terminal,2026-02-22 15:43:37,2026-02-22 00:00:00,15.73,True,460.0,PB-82-AB-4437,DRV963,False
TRP000983,MANDI012,WH-West,2026-02-22 16:39:00,2026-02-23 07:57:13,15.3,False,705.2,,DRV183,False
TRP007445,MANDI030,WH-South,2026-02-22 16:48:00,2026-02-23 11:18:29,18.51,False,913.0,DL-41-DF-9340,DRV791,True
TRP001967,MANDI019,WH-South,2026-02-22 18:50:00,2026-02-23 16:32:56,21.72,False,1282.7,UP-39-AB-5960,DRV308,True
TRP001236,MANDI009,WH-Central,2026-02-22 19:04:00,2026-02-22 22:40:21,3.61,False,213.4,UP-18-AB-2612,DRV274,False
TRP001670,MANDI055,WH-Central,2026-02-22 20:43:00,2026-02-23 02:43:22,6.01,False,249.4,RJ-62-BC-3189,,False
TRP002071,MANDI028,WH-South,2026-02-22 21:41:24,2026-02-23 08:23:00,10.69,False,574.8,PB-39-AB-5543,DRV871,False
TRP007162,MANDI025,Export-Terminal,2026-02-22 21:50:12,2026-02-23 15:56:12,18.1,False,949.2,PB-42-AB-9571,DRV689,True
TRP009850,MANDI003,Export-Terminal,2026-02-22 22:23:00,2026-02-23 09:29:27,11.11,False,659.0,UP-80-AB-4089,DRV490,False
TRP007263,MANDI015,WH-South,2026-02-22 23:04:00,2026-02-23 12:22:00,13.3,False,759.0,PB-65-AB-9123,DRV767,False
TRP002701,MANDI047,Export-Terminal,2026-02-23 00:00:00,2026-02-24 00:00:00,24.0,False,,,DRV886,False
TRP007391,MANDI051,WH-East,2026-02-23 00:00:00,2026-02-24 03:17:00,27.28,False,222.8,UP-56-BC-8302,DRV170,True
TRP001972,MANDI017,WH-West,2026-02-23 00:00:00,2026-02-24 01:17:44,25.3,False,894.8,DL-35-CD-3870,DRV431,True
TRP002834,MANDI032,WH-North,2026-02-23 02:05:23,2026-02-23 18:11:00,16.09,False,958.7,PB-46-AB-4389,DRV148,True
TRP002829,MANDI031,WH-East,2026-02-23 02:20:00,2026-02-23 22:32:26,20.21,False,970.3,PB-80-DF-3117,,False
TRP006706,MANDI047,WH-West,2026-02-23 02:44:54,2026-02-23 21:38:54,18.9,False,837.4,HR-96-DF-2506,DRV442,False
TRP007618,MANDI024,WH-Central,2026-02-23 03:27:07,2026-02-24 02:21:07,22.9,False,1282.1,RJ-94-DF-7506,DRV611,False
TRP008570,MANDI053,WH-West,2026-02-23 03:51:53,2026-02-23 07:15:53,3.4,False,192.0,,DRV205,False
TRP007479,MANDI052,Export-Terminal,2026-02-23 04:01:28,2026-02-23 00:00:00,4.02,True,700.2,,DRV653,False
TRP005438,MANDI014,WH-North,2026-02-23 04:03:00,2026-02-23 00:00:00,4.05,True,735.6,UP-84-BC-7956,,False
TRP000758,MANDI015,WH-South,2026-02-23 04:26:00,2026-02-23 22:56:00,18.5,False,973.2,,DRV102,False
TRP004782,MANDI023,WH-South,2026-02-23 05:15:07,2026-02-23 00:00:00,5.25,True,522.4,PB-22-DF-1151,DRV426,False
TRP003412,MANDI017,WH-West,2026-02-23 06:26:20,2026-02-23 15:38:20,9.2,False,496.7,DL-27-CD-6164,DRV307,False
TRP006443,MANDI011,WH-North,2026-02-23 07:25:13,2026-02-23 19:37:13,12.2,False,577.8,UP-70-DF-5610,DRV429,False
